"id_unidade";"unidade";"natureza_despesa";"ano";"valor"
"7851";"PROGRAMA QUALIDADE DE VIDA";"MATERIAL DE CONSUMO";"2015.0";"R$        17.104,35"
"7851";"PROGRAMA QUALIDADE DE VIDA";"DIÁRIAS";"2015.0";"R$           265,50"
"7851";"PROGRAMA QUALIDADE DE VIDA";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2015.0";"R$       151.646,17"
"9088";"PROGRAMA REDE INTERINSTITUCIONAL DE COMBATE À POBREZA NA AGRICULTURA FAMILIAR: FOMENTO À PARTICIPAÇÃO SOCIAL, À ECONOMIA SOLIDÁRIA E À INCLUSÃO PRODUTIVA NO TERRITÓRIO DO MATO GRANDE/RN)";"PASSAGENS";"2015.0";"R$         2.767,28"
"9088";"PROGRAMA REDE INTERINSTITUCIONAL DE COMBATE À POBREZA NA AGRICULTURA FAMILIAR: FOMENTO À PARTICIPAÇÃO SOCIAL, À ECONOMIA SOLIDÁRIA E À INCLUSÃO PRODUTIVA NO TERRITÓRIO DO MATO GRANDE/RN)";"DIÁRIAS";"2015.0";"R$         1.137,30"
"9088";"PROGRAMA REDE INTERINSTITUCIONAL DE COMBATE À POBREZA NA AGRICULTURA FAMILIAR: FOMENTO À PARTICIPAÇÃO SOCIAL, À ECONOMIA SOLIDÁRIA E À INCLUSÃO PRODUTIVA NO TERRITÓRIO DO MATO GRANDE/RN)";"MATERIAL DE CONSUMO";"2015.0";"R$        14.828,47"
"9088";"PROGRAMA REDE INTERINSTITUCIONAL DE COMBATE À POBREZA NA AGRICULTURA FAMILIAR: FOMENTO À PARTICIPAÇÃO SOCIAL, À ECONOMIA SOLIDÁRIA E À INCLUSÃO PRODUTIVA NO TERRITÓRIO DO MATO GRANDE/RN)";"INVESTIMENTOS-APLICAÇÕES DIRETA";"2015.0";"R$         4.500,00"
"9088";"PROGRAMA REDE INTERINSTITUCIONAL DE COMBATE À POBREZA NA AGRICULTURA FAMILIAR: FOMENTO À PARTICIPAÇÃO SOCIAL, À ECONOMIA SOLIDÁRIA E À INCLUSÃO PRODUTIVA NO TERRITÓRIO DO MATO GRANDE/RN)";"EQUIP. MATERIAL PERMANENTE";"2015.0";"R$         4.445,65"
"9088";"PROGRAMA REDE INTERINSTITUCIONAL DE COMBATE À POBREZA NA AGRICULTURA FAMILIAR: FOMENTO À PARTICIPAÇÃO SOCIAL, À ECONOMIA SOLIDÁRIA E À INCLUSÃO PRODUTIVA NO TERRITÓRIO DO MATO GRANDE/RN)";"SERV. PESSOA JURÍDICA";"2015.0";"R$             0,00"
"9088";"PROGRAMA REDE INTERINSTITUCIONAL DE COMBATE À POBREZA NA AGRICULTURA FAMILIAR: FOMENTO À PARTICIPAÇÃO SOCIAL, À ECONOMIA SOLIDÁRIA E À INCLUSÃO PRODUTIVA NO TERRITÓRIO DO MATO GRANDE/RN)";"AUX. FINANCEIRO ESTUDANTE";"2015.0";"R$           800,00"
"9088";"PROGRAMA REDE INTERINSTITUCIONAL DE COMBATE À POBREZA NA AGRICULTURA FAMILIAR: FOMENTO À PARTICIPAÇÃO SOCIAL, À ECONOMIA SOLIDÁRIA E À INCLUSÃO PRODUTIVA NO TERRITÓRIO DO MATO GRANDE/RN)";"SERV. PESSOA FÍSICA";"2015.0";"R$             0,00"
"9088";"PROGRAMA REDE INTERINSTITUCIONAL DE COMBATE À POBREZA NA AGRICULTURA FAMILIAR: FOMENTO À PARTICIPAÇÃO SOCIAL, À ECONOMIA SOLIDÁRIA E À INCLUSÃO PRODUTIVA NO TERRITÓRIO DO MATO GRANDE/RN)";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2015.0";"R$        42.945,46"
"9276";"PROGRAMA REGIONAL DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E MEIO AMBIENTE - PRODEMA - FPG";"AUX. FINANCEIRO ESTUDANTE";"2015.0";"R$        10.000,00"
"9276";"PROGRAMA REGIONAL DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E MEIO AMBIENTE - PRODEMA - FPG";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2015.0";"R$        25.000,00"
"4892";"PROGRAMA REUNI";"AUX. FINANCEIRO ESTUDANTE";"2015.0";"R$       359.360,00"
"4892";"PROGRAMA REUNI";"SERV. PESSOA JURÍDICA";"2015.0";"R$     1.694.052,66"
"4892";"PROGRAMA REUNI";"SERV. PESSOA FÍSICA";"2015.0";"R$     1.251.600,00"
"4892";"PROGRAMA REUNI";"OUTRAS DESPESAS CORRENTES - OPERAÇÃO ENTRE ÓRGÃOS";"2015.0";"R$         2.000,00"
"4892";"PROGRAMA REUNI";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2015.0";"R$       935.082,50"
"4892";"PROGRAMA REUNI";"OBRIGAÇÕES CONTRIBUTIVAS";"2015.0";"R$           385,60"
"4892";"PROGRAMA REUNI";"OBRAS E INSTALAÇÕES";"2015.0";"R$     4.298.759,46"
"4892";"PROGRAMA REUNI";"MATERIAL DE CONSUMO";"2015.0";"R$       526.126,95"
"4892";"PROGRAMA REUNI";"EQUIP. MATERIAL PERMANENTE";"2015.0";"R$     5.939.429,90"
"9134";"PROJETAR 2015";"SERV. PESSOA JURÍDICA";"2015.0";"R$         2.806,40"
"9134";"PROJETAR 2015";"EQUIP. MATERIAL PERMANENTE";"2015.0";"R$         2.379,00"
"9134";"PROJETAR 2015";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2015.0";"R$         8.300,00"
"9316";"PROJETO CAATINGA: ASSESSORIA A CAMPONESES DE ASSENTAMENTOS DE REFORMA AGRÁRIA DO SEMIÁRIDO NO MUNICÍPIO DE JOÃO CÂMARA / RN (2015)";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2015.0";"R$         2.860,20"
"9415";"PROJETO DE ENSINO E MONITORIA PARA AS DISCIPLINAS ECOLOGIA DE POPULAÇÕES E ECOLOGIA DE ESTATÍSTICA (2015)";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2015.0";"R$         6.395,00"
"9415";"PROJETO DE ENSINO E MONITORIA PARA AS DISCIPLINAS ECOLOGIA DE POPULAÇÕES E ECOLOGIA DE ESTATÍSTICA (2015)";"EQUIP. MATERIAL PERMANENTE";"2015.0";"R$         3.415,00"
"9407";"PROJETO DE FOMENTO ÀS ATIVIDADES DO TEATRO-LABORATÓRIO JESIEL FIGUEIREDO (2015)";"MATERIAL DE CONSUMO";"2015.0";"R$         2.545,45"
"9407";"PROJETO DE FOMENTO ÀS ATIVIDADES DO TEATRO-LABORATÓRIO JESIEL FIGUEIREDO (2015)";"EQUIP. MATERIAL PERMANENTE";"2015.0";"R$         6.922,95"
"9407";"PROJETO DE FOMENTO ÀS ATIVIDADES DO TEATRO-LABORATÓRIO JESIEL FIGUEIREDO (2015)";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2015.0";"R$        20.267,60"
"9473";"PROJETO ESPERANÇA VIVA";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2015.0";"R$         6.350,74"
"9473";"PROJETO ESPERANÇA VIVA";"SERV. PESSOA JURÍDICA";"2015.0";"R$         2.506,90"
"9473";"PROJETO ESPERANÇA VIVA";"PASSAGENS";"2015.0";"R$         8.583,98"
"9406";"PROJETO INTEGRADO DE MELHORIA DO ENSINO DE GESTÃO DE POLÍTICAS PÚBLICAS (2015)";"SERV. PESSOA FÍSICA";"2015.0";"R$         3.200,00"
"9406";"PROJETO INTEGRADO DE MELHORIA DO ENSINO DE GESTÃO DE POLÍTICAS PÚBLICAS (2015)";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2015.0";"R$        13.840,02"
"9406";"PROJETO INTEGRADO DE MELHORIA DO ENSINO DE GESTÃO DE POLÍTICAS PÚBLICAS (2015)";"OBRIGAÇÕES PATRONAIS";"2015.0";"R$           640,00"
"9406";"PROJETO INTEGRADO DE MELHORIA DO ENSINO DE GESTÃO DE POLÍTICAS PÚBLICAS (2015)";"EQUIP. MATERIAL PERMANENTE";"2015.0";"R$         9.741,98"
"8035";"PROJETO POP-RN";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2015.0";"R$       859.946,48"
"8035";"PROJETO POP-RN";"SERV. PESSOA JURÍDICA";"2015.0";"R$       194.085,78"
"8725";"PROJETOS ESTRATÉGICOS";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2015.0";"R$       473.520,00"
"8725";"PROJETOS ESTRATÉGICOS";"SERV. PESSOA JURÍDICA";"2015.0";"R$        44.814,49"
"8725";"PROJETOS ESTRATÉGICOS";"AUX. FINANCEIRO ESTUDANTE";"2015.0";"R$        10.501,36"
"8690";"PROJETO VOADOR- AGREGAÇÃO DE VALOR E RENDA";"MATERIAL DE CONSUMO";"2015.0";"R$           395,67"
"8616";"PROMOVENDO A SAÚDE NAS ESCOLAS DE FORMA LÚDICA: CONSTRUINDO COM CRIANÇAS E ADOLESCENTES SABERES E PRÁTICAS DE PRIMEIROS SOCORROS";"DIÁRIAS";"2015.0";"R$           840,65"
"4525";"PROPESQ - COORDENADORIA DE EMPREENDEDORISMO";"EQUIP. MATERIAL PERMANENTE";"2015.0";"R$         6.440,00"
"4525";"PROPESQ - COORDENADORIA DE EMPREENDEDORISMO";"SERV. PESSOA JURÍDICA";"2015.0";"R$         1.971,15"
"4525";"PROPESQ - COORDENADORIA DE EMPREENDEDORISMO";"AUX. FINANCEIRO ESTUDANTE";"2015.0";"R$         7.200,00"
"4525";"PROPESQ - COORDENADORIA DE EMPREENDEDORISMO";"DIÁRIAS";"2015.0";"R$           231,90"
"4525";"PROPESQ - COORDENADORIA DE EMPREENDEDORISMO";"PASSAGENS";"2015.0";"R$         5.279,96"
"4525";"PROPESQ - COORDENADORIA DE EMPREENDEDORISMO";"MATERIAL DE CONSUMO";"2015.0";"R$         1.431,33"
"4525";"PROPESQ - COORDENADORIA DE EMPREENDEDORISMO";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2015.0";"R$       126.500,00"
"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"DIÁRIAS";"2015.0";"R$         9.241,79"
"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"SERV. PESSOA JURÍDICA";"2015.0";"R$     1.232.401,92"
"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"SERV. PESSOA FÍSICA";"2015.0";"R$        65.340,00"
"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"PASSAGENS";"2015.0";"R$        22.643,68"
"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2015.0";"R$       471.650,54"
"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"OBRIGAÇÕES CONTRIBUTIVAS";"2015.0";"R$       807.218,58"
"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"MATERIAL DE CONSUMO";"2015.0";"R$       338.267,19"
"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"LOC. MÃO-DE-OBRA";"2015.0";"R$         1.451,68"
"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"INDENIZAÇÕES E RESTITUIÇÕE";"2015.0";"R$           725,28"
"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"AUX. FINANCEIRO ESTUDANTE";"2015.0";"R$        30.870,00"
"1422";"PRÓ-REITORIA DE ADMINISTRAÇÃO (PROAD)";"EQUIP. MATERIAL PERMANENTE";"2015.0";"R$       122.392,87"
"248";"PRÓ-REITORIA DE ASSUNTOS ESTUDANTIS (PROAE)";"EQUIP. MATERIAL PERMANENTE";"2015.0";"R$       154.633,01"
"248";"PRÓ-REITORIA DE ASSUNTOS ESTUDANTIS (PROAE)";"DIÁRIAS";"2015.0";"R$           480,15"
"248";"PRÓ-REITORIA DE ASSUNTOS ESTUDANTIS (PROAE)";"LOC. MÃO-DE-OBRA";"2015.0";"R$        88.762,99"
"248";"PRÓ-REITORIA DE ASSUNTOS ESTUDANTIS (PROAE)";"MATERIAL DE CONSUMO";"2015.0";"R$        21.699,58"
"248";"PRÓ-REITORIA DE ASSUNTOS ESTUDANTIS (PROAE)";"SERV. PESSOA JURÍDICA";"2015.0";"R$        66.680,74"
"248";"PRÓ-REITORIA DE ASSUNTOS ESTUDANTIS (PROAE)";"PASSAGENS";"2015.0";"R$           882,73"
"248";"PRÓ-REITORIA DE ASSUNTOS ESTUDANTIS (PROAE)";"AUX. FINANCEIRO ESTUDANTE";"2015.0";"R$        13.664,73"
"248";"PRÓ-REITORIA DE ASSUNTOS ESTUDANTIS (PROAE)";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2015.0";"R$       301.302,32"
"17";"PRÓ-REITORIA DE EXTENSÃO UNIVERSITÁRIA";"EQUIP. MATERIAL PERMANENTE";"2015.0";"R$       106.721,02"
"17";"PRÓ-REITORIA DE EXTENSÃO UNIVERSITÁRIA";"LOC. MÃO-DE-OBRA";"2015.0";"R$             0,00"
"17";"PRÓ-REITORIA DE EXTENSÃO UNIVERSITÁRIA";"PREMIAÇÕES CULT., E OUTRAS";"2015.0";"R$         2.000,00"
"17";"PRÓ-REITORIA DE EXTENSÃO UNIVERSITÁRIA";"PASSAGENS";"2015.0";"R$             0,00"
"17";"PRÓ-REITORIA DE EXTENSÃO UNIVERSITÁRIA";"MATERIAL DE CONSUMO";"2015.0";"R$        11.583,16"
"17";"PRÓ-REITORIA DE EXTENSÃO UNIVERSITÁRIA";"DIÁRIAS";"2015.0";"R$         4.688,20"
"17";"PRÓ-REITORIA DE EXTENSÃO UNIVERSITÁRIA";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2015.0";"R$        85.702,57"
"17";"PRÓ-REITORIA DE EXTENSÃO UNIVERSITÁRIA";"SERV. PESSOA JURÍDICA";"2015.0";"R$        22.669,48"
"1421";"PRÓ-REITORIA DE GESTÃO DE PESSOAS";"PASSAGENS";"2015.0";"R$         1.973,53"
"1421";"PRÓ-REITORIA DE GESTÃO DE PESSOAS";"DIÁRIAS";"2015.0";"R$         1.917,90"
"1421";"PRÓ-REITORIA DE GESTÃO DE PESSOAS";"MATERIAL DE CONSUMO";"2015.0";"R$         3.868,50"
"1421";"PRÓ-REITORIA DE GESTÃO DE PESSOAS";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2015.0";"R$       523.898,46"
"1421";"PRÓ-REITORIA DE GESTÃO DE PESSOAS";"SERV. PESSOA FÍSICA";"2015.0";"R$         2.285,40"
"1421";"PRÓ-REITORIA DE GESTÃO DE PESSOAS";"OBRIGAÇÕES PATRONAIS";"2015.0";"R$           457,08"
"1421";"PRÓ-REITORIA DE GESTÃO DE PESSOAS";"EQUIP. MATERIAL PERMANENTE";"2015.0";"R$        65.125,42"
"1421";"PRÓ-REITORIA DE GESTÃO DE PESSOAS";"INDENIZAÇÕES E RESTITUIÇÕE";"2015.0";"R$           479,64"
"1421";"PRÓ-REITORIA DE GESTÃO DE PESSOAS";"LOC. MÃO-DE-OBRA";"2015.0";"R$        38.864,26"
"1421";"PRÓ-REITORIA DE GESTÃO DE PESSOAS";"AUX. FINANCEIRO ESTUDANTE";"2015.0";"R$        92.230,00"
"1421";"PRÓ-REITORIA DE GESTÃO DE PESSOAS";"SERV. PESSOA JURÍDICA";"2015.0";"R$        83.330,45"
"3";"PRÓ-REITORIA DE GRADUAÇÃO";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2015.0";"R$       126.538,13"
"3";"PRÓ-REITORIA DE GRADUAÇÃO";"DIÁRIAS";"2015.0";"R$         2.174,12"
"3";"PRÓ-REITORIA DE GRADUAÇÃO";"EQUIP. MATERIAL PERMANENTE";"2015.0";"R$        11.490,00"
"3";"PRÓ-REITORIA DE GRADUAÇÃO";"LOC. MÃO-DE-OBRA";"2015.0";"R$        13.804,28"
"3";"PRÓ-REITORIA DE GRADUAÇÃO";"MATERIAL DE CONSUMO";"2015.0";"R$        17.776,20"
"3";"PRÓ-REITORIA DE GRADUAÇÃO";"PASSAGENS";"2015.0";"R$         3.418,05"
"3";"PRÓ-REITORIA DE GRADUAÇÃO";"SERV. PESSOA FÍSICA";"2015.0";"R$        27.780,00"
"3";"PRÓ-REITORIA DE GRADUAÇÃO";"SERV. PESSOA JURÍDICA";"2015.0";"R$        23.554,18"
"1481";"PRÓ-REITORIA DE PESQUISA";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2015.0";"R$       143.700,58"
"1481";"PRÓ-REITORIA DE PESQUISA";"SERV. PESSOA FÍSICA";"2015.0";"R$             0,00"
"1481";"PRÓ-REITORIA DE PESQUISA";"SERV. PESSOA JURÍDICA";"2015.0";"R$        17.563,51"
"1481";"PRÓ-REITORIA DE PESQUISA";"PASSAGENS";"2015.0";"R$         7.109,43"
"1481";"PRÓ-REITORIA DE PESQUISA";"DIÁRIAS";"2015.0";"R$         1.220,90"
"1481";"PRÓ-REITORIA DE PESQUISA";"EQUIP. MATERIAL PERMANENTE";"2015.0";"R$        10.397,37"
"1481";"PRÓ-REITORIA DE PESQUISA";"INDENIZAÇÕES E RESTITUIÇÕE";"2015.0";"R$         7.350,50"
"1481";"PRÓ-REITORIA DE PESQUISA";"LOC. MÃO-DE-OBRA";"2015.0";"R$        13.804,28"
"1481";"PRÓ-REITORIA DE PESQUISA";"OBRIGAÇÕES PATRONAIS";"2015.0";"R$             0,00"
"1481";"PRÓ-REITORIA DE PESQUISA";"MATERIAL DE CONSUMO";"2015.0";"R$        10.178,95"
"1449";"PRÓ-REITORIA DE PLANEJAMENTO";"MATERIAL DE CONSUMO";"2015.0";"R$         1.052,56"
"1449";"PRÓ-REITORIA DE PLANEJAMENTO";"DIÁRIAS";"2015.0";"R$         2.855,45"
"1449";"PRÓ-REITORIA DE PLANEJAMENTO";"EQUIP. MATERIAL PERMANENTE";"2015.0";"R$         7.229,22"
"1449";"PRÓ-REITORIA DE PLANEJAMENTO";"PASSAGENS";"2015.0";"R$         6.441,93"
"1449";"PRÓ-REITORIA DE PLANEJAMENTO";"LOC. MÃO-DE-OBRA";"2015.0";"R$        39.357,89"
"1449";"PRÓ-REITORIA DE PLANEJAMENTO";"SERV. PESSOA JURÍDICA";"2015.0";"R$        16.676,36"
"1449";"PRÓ-REITORIA DE PLANEJAMENTO";"INDENIZAÇÕES E RESTITUIÇÕE";"2015.0";"R$           650,00"
"1449";"PRÓ-REITORIA DE PLANEJAMENTO";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2015.0";"R$       126.072,00"
"1483";"PRÓ-REITORIA DE PÓS GRADUAÇÃO";"DIÁRIAS";"2015.0";"R$        23.128,20"
"1483";"PRÓ-REITORIA DE PÓS GRADUAÇÃO";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2015.0";"R$       385.433,95"
"1483";"PRÓ-REITORIA DE PÓS GRADUAÇÃO";"SERV. PESSOA FÍSICA";"2015.0";"R$        71.880,40"
"1483";"PRÓ-REITORIA DE PÓS GRADUAÇÃO";"SERV. PESSOA JURÍDICA";"2015.0";"R$        78.871,57"
"1483";"PRÓ-REITORIA DE PÓS GRADUAÇÃO";"MATERIAL DE CONSUMO";"2015.0";"R$         8.752,21"
"1483";"PRÓ-REITORIA DE PÓS GRADUAÇÃO";"LOC. MÃO-DE-OBRA";"2015.0";"R$        17.999,83"
"1483";"PRÓ-REITORIA DE PÓS GRADUAÇÃO";"INDENIZAÇÕES E RESTITUIÇÕE";"2015.0";"R$         7.129,21"
"1483";"PRÓ-REITORIA DE PÓS GRADUAÇÃO";"EQUIP. MATERIAL PERMANENTE";"2015.0";"R$        10.874,29"
"1483";"PRÓ-REITORIA DE PÓS GRADUAÇÃO";"DIV.EXERCÍCIOS ANTERIORES";"2015.0";"R$            40,00"
"1483";"PRÓ-REITORIA DE PÓS GRADUAÇÃO";"AUX. FINANCEIRO ESTUDANTE";"2015.0";"R$         9.393,50"
"1483";"PRÓ-REITORIA DE PÓS GRADUAÇÃO";"PASSAGENS";"2015.0";"R$       116.083,79"
"7271";"QUALIDADE DO COMBUSTÍVEL DO RN";"SERV. PESSOA JURÍDICA";"2015.0";"R$       149.495,31"
"7271";"QUALIDADE DO COMBUSTÍVEL DO RN";"LOC. MÃO-DE-OBRA";"2015.0";"R$        13.255,87"
"7271";"QUALIDADE DO COMBUSTÍVEL DO RN";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2015.0";"R$       471.285,16"
"5129";"RECEPÇAO DO CALOUROS";"DIÁRIAS";"2015.0";"R$            88,80"
"5129";"RECEPÇAO DO CALOUROS";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2015.0";"R$        60.000,00"
"5129";"RECEPÇAO DO CALOUROS";"MATERIAL DE CONSUMO";"2015.0";"R$            75,30"
"9013";"RECOLHIMENTO DE RESÍDUOS QUÍMICOS";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2015.0";"R$        90.835,00"
"9185";"REESTRUTURAÇÃO E IMPLANTAÇÃO";"INVESTIMENTOS-APLICAÇÕES DIRETA";"2015.0";"R$    15.400.000,00"
"9436";"REPOSITÓRIO ELETRÔNICO DE EXPERIMENTOS E PROJETOS EM SISTEMAS EMBARCADOS (2015)";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2015.0";"R$        21.429,60"
"1458";"RESERVA TÉCNICA";"OBRAS E INSTALAÇÕES";"2015.0";"R$     1.638.633,86"
"1458";"RESERVA TÉCNICA";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2015.0";"R$     1.749.419,51"
"1458";"RESERVA TÉCNICA";"OBRIGAÇÕES CONTRIBUTIVAS";"2015.0";"R$        85.967,10"
"1458";"RESERVA TÉCNICA";"DIV.EXERCÍCIOS ANTERIORES";"2015.0";"R$        17.581,47"
"1458";"RESERVA TÉCNICA";"EQUIP. MATERIAL PERMANENTE";"2015.0";"R$     3.437.965,06"
"1458";"RESERVA TÉCNICA";"SERV. PESSOA JURÍDICA";"2015.0";"R$     2.307.409,25"
"8101";"RESIDÊNCIA EM DESENVOLVIMENTO DE SISTEMAS";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2015.0";"R$        67.665,00"
"8101";"RESIDÊNCIA EM DESENVOLVIMENTO DE SISTEMAS";"SERV. PESSOA FÍSICA";"2015.0";"R$       101.120,00"
"7771";"RESIDENCIA EM ENGENHARIA DE SOFTWARE";"SERV. PESSOA FÍSICA";"2015.0";"R$        17.250,00"
"7771";"RESIDENCIA EM ENGENHARIA DE SOFTWARE";"OBRIGAÇÕES PATRONAIS";"2015.0";"R$             0,00"
"7771";"RESIDENCIA EM ENGENHARIA DE SOFTWARE";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2015.0";"R$        20.313,15"
"8100";"RESIDÊNCIA EM GESTÃO DE TI";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2015.0";"R$        56.890,00"
"8100";"RESIDÊNCIA EM GESTÃO DE TI";"SERV. PESSOA FÍSICA";"2015.0";"R$       145.360,00"
"4904";"RESIDENCIAS/ALUGUEIS";"SERV. PESSOA FÍSICA";"2015.0";"R$         9.000,00"
"4904";"RESIDENCIAS/ALUGUEIS";"MATERIAL DE CONSUMO";"2015.0";"R$        29.988,00"
"4904";"RESIDENCIAS/ALUGUEIS";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2015.0";"R$        20.000,00"
"1463";"RESIDENCIAS UNIVERSITÁRIAS";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2015.0";"R$     2.371.083,22"
"1463";"RESIDENCIAS UNIVERSITÁRIAS";"DIÁRIAS";"2015.0";"R$            71,55"
"1463";"RESIDENCIAS UNIVERSITÁRIAS";"DIV.EXERCÍCIOS ANTERIORES";"2015.0";"R$        10.170,75"
"1463";"RESIDENCIAS UNIVERSITÁRIAS";"EQUIP. MATERIAL PERMANENTE";"2015.0";"R$        38.535,60"
"1463";"RESIDENCIAS UNIVERSITÁRIAS";"LOC. MÃO-DE-OBRA";"2015.0";"R$       364.232,78"
"1463";"RESIDENCIAS UNIVERSITÁRIAS";"MATERIAL DE CONSUMO";"2015.0";"R$       137.588,98"
"1463";"RESIDENCIAS UNIVERSITÁRIAS";"PASSAGENS";"2015.0";"R$             0,00"
"1463";"RESIDENCIAS UNIVERSITÁRIAS";"SERV. PESSOA JURÍDICA";"2015.0";"R$        93.269,69"
"7123";"RESIDÊNCIA UNIVERSITÁRIA DE PÓS-GRADUAÇÃO (POUSO)";"EQUIP. MATERIAL PERMANENTE";"2015.0";"R$           450,00"
"7123";"RESIDÊNCIA UNIVERSITÁRIA DE PÓS-GRADUAÇÃO (POUSO)";"SERV. PESSOA FÍSICA";"2015.0";"R$        10.751,00"
"7123";"RESIDÊNCIA UNIVERSITÁRIA DE PÓS-GRADUAÇÃO (POUSO)";"SERV. PESSOA JURÍDICA";"2015.0";"R$           491,99"
"7123";"RESIDÊNCIA UNIVERSITÁRIA DE PÓS-GRADUAÇÃO (POUSO)";"MATERIAL DE CONSUMO";"2015.0";"R$           100,40"
"9297";"RESÍDUOS ELETROELETRÔNICOS DA UFRN E A INCLUSÃO DIGITAL NO ASSENTAMENTOS SÃO MANUEL DO APODI - RN (2015)";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2015.0";"R$         3.101,99"
"9078";"RESULTADO FINAL PROEXT 2015 - PROEX";"AUX. FINANCEIRO ESTUDANTE";"2015.0";"R$           120,00"
"7867";"REVISTA BAGOAS - REVISTA DE ESTUDOS GAYS - GENERO E SEXUALIDADE";"SERV. PESSOA JURÍDICA";"2015.0";"R$         7.400,70"
"7867";"REVISTA BAGOAS - REVISTA DE ESTUDOS GAYS - GENERO E SEXUALIDADE";"SERV. PESSOA FÍSICA";"2015.0";"R$         1.700,00"
"7867";"REVISTA BAGOAS - REVISTA DE ESTUDOS GAYS - GENERO E SEXUALIDADE";"OBRIGAÇÕES PATRONAIS";"2015.0";"R$           340,00"
"9475";"SABORES DO CAJU: AGREGANDO VALOR AO PRODUTO DA TERRA";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2015.0";"R$         9.159,95"
"9321";"SALVANDO VIDAS COM EDUCAÇÃO: PROMOVENDO AÇÕES DE EDUCAÇÃO EM SAÚDE PARA CRIANÇAS, ADOLESCENTES E IDOSOS NA CIDADE DE SANTA CRUZ/RN  RENOVAÇÃO IV (2015)";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2015.0";"R$         3.150,00"
"9321";"SALVANDO VIDAS COM EDUCAÇÃO: PROMOVENDO AÇÕES DE EDUCAÇÃO EM SAÚDE PARA CRIANÇAS, ADOLESCENTES E IDOSOS NA CIDADE DE SANTA CRUZ/RN  RENOVAÇÃO IV (2015)";"MATERIAL DE CONSUMO";"2015.0";"R$           339,91"
"9612";"SANIDADE AQUÍCOLA - TREINAMENTO EM ANÁLISE PRESUNTIVA PARA TRABALHADORES EM FAZENDAS DE CRIAÇÃO DE CAMARÕES";"MATERIAL DE CONSUMO";"2015.0";"R$         2.139,65"
